boot,minute,raw,pct
16,4061,1,2040,77.67
16,4062,1,2042,77.68
16,4063,1,2040,77.67
16,4064,1,2040,77.65
16,4065,1,2042,77.66
16,4066,1,2040,77.67
16,4067,1,2040,77.67
16,4068,1,2040,77.66
16,4069,1,2042,77.69
16,4070,1,2040,77.68
16,4071,1,2040,77.69
16,4072,1,2040,77.68
16,4073,1,2042,77.67
16,4074,1,2040,77.68
16,4075,1,2040,77.65
16,4076,1,2042,77.63
16,4077,1,2044,77.65
16,4078,1,2040,77.66
16,4079,1,2042,77.65
16,4080,1,2044,77.64
16,4081,1,2042,77.64
16,4082,1,2042,77.64
16,4083,1,2042,77.65
16,4084,1,2042,77.63
16,4085,1,2040,77.63
16,4086,1,2044,77.65
16,4087,1,2042,77.64
16,4088,1,2042,77.63
16,4089,1,2040,77.65
16,4090,1,2042,77.64
16,4091,1,2042,77.64
16,4092,1,2044,77.65
16,4093,1,2042,77.63
16,4094,1,2042,77.64
16,4095,1,2040,77.64
16,4096,1,2042,77.64
16,4097,1,2042,77.64
16,4098,1,2042,77.66
16,4099,1,2042,77.63
16,4100,1,2042,77.63
16,4101,1,2042,77.63
16,4102,1,2044,77.64
16,4103,1,2042,77.65
16,4104,1,2042,77.62
16,4105,1,2042,77.62
16,4106,1,2042,77.62
16,4107,1,2044,77.64
16,4108,1,2044,77.62
16,4109,1,2044,77.63
16,4110,1,2042,77.63
16,4111,1,2042,77.62
16,4112,1,2040,77.63
16,4113,1,2040,77.64
16,4114,1,2042,77.64
16,4115,1,2042,77.63
16,4116,1,2050,77.60
16,4117,1,2042,77.66
16,4118,1,2042,77.63
16,4119,1,2040,77.62
16,4120,1,2040,77.62
16,4121,1,2042,77.61
16,4122,1,2042,77.63
16,4123,1,2040,77.62
16,4124,1,2042,77.61
16,4125,1,2042,77.60
16,4126,1,2040,77.61
16,4127,1,2044,77.61
16,4128,1,2042,77.59
16,4129,1,2042,77.60
16,4130,1,2040,77.59
16,4131,1,2044,77.61
16,4132,1,2044,77.59
16,4133,1,2042,77.60
16,4134,1,2042,77.58
16,4135,1,2044,77.60
16,4136,1,2044,77.58
16,4137,1,2042,77.59
16,4138,1,2042,77.55
16,4139,1,2042,77.58
16,4140,1,2044,77.53
16,4141,1,2050,77.56
16,4142,1,2042,77.56
16,4143,1,2042,77.57
16,4144,1,2044,77.57
16,4145,1,2044,77.53
16,4146,1,2042,77.55
16,4147,1,2044,77.53
16,4148,1,2052,77.46
16,4149,1,2044,77.51
16,4150,1,2052,77.54
16,4151,1,2042,77.55
16,4152,1,2042,77.51
16,4153,1,2044,77.54
16,4154,1,2044,77.54
16,4155,1,2040,77.52
16,4156,1,2050,77.52
16,4157,1,2044,77.53
16,4158,1,2042,77.53
16,4159,1,2044,77.53
16,4160,1,2042,77.54
16,4161,1,2044,77.53
16,4162,1,2050,77.53
16,4163,1,2044,77.52
16,4164,1,2044,77.53
16,4165,1,2042,77.49
16,4166,1,2044,77.54
16,4167,1,2042,77.53
16,4168,1,2042,77.52
16,4169,1,2042,77.51
16,4170,1,2050,77.55
16,4171,1,2050,77.51
16,4172,1,2044,77.47
16,4173,1,2044,77.52
16,4174,1,2042,77.51
16,4175,1,2042,77.53
16,4176,1,2042,77.51
16,4177,1,2050,77.49
16,4178,1,2050,77.49
16,4179,1,2044,77.48
16,4180,1,2044,77.54
16,4181,1,2042,77.52
16,4182,1,2044,77.49
16,4183,1,2040,77.48
16,4184,1,2042,77.53
16,4185,1,2042,77.51
16,4186,1,2050,77.49
16,4187,1,2042,77.50
16,4188,1,2050,77.50
16,4189,1,2042,77.49
16,4190,1,2050,77.47
16,4191,1,2042,77.53
16,4192,1,2044,77.53
16,4193,1,2040,77.50
16,4194,1,2044,77.52
16,4195,1,2044,77.51
16,4196,1,2050,77.51
16,4197,1,2042,77.50
16,4198,1,2050,77.51
16,4199,1,2050,77.49
16,4200,1,2050,77.50
16,4201,1,2052,77.52
16,4202,1,2050,77.51
16,4203,1,2044,77.49
16,4204,1,2042,77.51
16,4205,1,2044,77.52
16,4206,1,2042,77.49
16,4207,1,2050,77.48
16,4208,1,2050,77.47
16,4209,1,2050,77.50
16,4210,1,2042,77.50
16,4211,1,2044,77.50
16,4212,1,2042,77.47
16,4213,1,2050,77.50
16,4214,1,2044,77.43
16,4215,1,2042,77.44
16,4216,1,2044,77.44
16,4217,1,2044,77.45
16,4218,1,2042,77.47
16,4219,1,2050,77.46
16,4220,1,2044,77.47
16,4221,1,2042,77.44
16,4222,1,2042,77.42
16,4223,1,2042,77.42
16,4224,1,2042,77.45
16,4225,1,2052,77.44
16,4226,1,2042,77.46
16,4227,1,2044,77.44
16,4228,1,2042,77.47
16,4229,1,2042,77.43
16,4230,1,2042,77.48
16,4231,1,2042,77.41
16,4232,1,2050,77.44
16,4233,1,2044,77.42
16,4234,1,2050,77.41
16,4235,1,2050,77.42
16,4236,1,2044,77.48
16,4237,1,2042,77.44
16,4238,1,2042,77.42
16,4239,1,2044,77.42
16,4240,1,2050,77.37
16,4241,1,2044,77.43
16,4242,1,2044,77.46
16,4243,1,2050,77.41
16,4244,1,2050,77.41
16,4245,1,2050,77.41
16,4246,1,2044,77.41
16,4247,1,2044,77.42
16,4248,1,2044,77.42
16,4249,1,2044,77.39
16,4250,1,2052,77.40
16,4251,1,2050,77.40
16,4252,1,2050,77.41
16,4253,1,2050,77.41
16,4254,1,2050,77.44
16,4255,1,2044,77.39
16,4256,1,2052,77.40
16,4257,1,2050,77.37
16,4258,1,2050,77.40
16,4259,1,2042,77.41
16,4260,1,2050,77.35
16,4261,1,2044,77.39
16,4262,1,2050,77.32
16,4263,1,2050,77.39
16,4264,1,2050,77.41
16,4265,1,2050,77.34
16,4266,1,2052,77.40
16,4267,1,2042,77.36
16,4268,1,2050,77.38
16,4269,1,2052,77.36
16,4270,1,2050,77.35
16,4271,1,2050,77.36
16,4272,1,2044,77.36
16,4273,1,2050,77.33
16,4274,1,2050,77.31
16,4275,1,2042,77.35
16,4276,1,2044,77.36
16,4277,1,2052,77.36
16,4278,1,2050,77.36
16,4279,1,2044,77.35
16,4280,1,2050,77.37
16,4281,1,2044,77.36
16,4282,1,2052,77.36
16,4283,1,2050,77.35
16,4284,1,2052,77.33
16,4285,1,2044,77.36
16,4286,1,2052,77.34
16,4287,1,2044,77.33
16,4288,1,2050,77.30
16,4289,1,2050,77.32
16,4290,1,2042,77.33
16,4291,1,2052,77.30
16,4292,1,2044,77.34
16,4293,1,2050,77.32
16,4294,1,2050,77.30
16,4295,1,2052,77.31
16,4296,1,2052,77.37
16,4297,1,2052,77.27
16,4298,1,2044,77.31
16,4299,1,2050,77.27
16,4300,1,2052,77.35
16,4301,1,2050,77.30
16,4302,1,2052,77.34
16,4303,1,2044,77.31
16,4304,1,2050,77.30
16,4305,1,2044,77.32
16,4306,1,2050,77.30
16,4307,1,2044,77.33
16,4308,1,2052,77.32
16,4309,1,2044,77.33
16,4310,1,2050,77.33
16,4311,1,2050,77.32
16,4312,1,2050,77.31
16,4313,1,2044,77.26
16,4314,1,2050,77.28
16,4315,1,2044,77.32
16,4316,1,2050,77.26
16,4317,1,2052,77.32
16,4318,1,2050,77.27
16,4319,1,2044,77.31
16,4320,1,2044,77.31
16,4321,1,2052,77.29
16,4322,1,2050,77.29
16,4323,1,2050,77.28
16,4324,1,2050,77.31
16,4325,1,2050,77.24
16,4326,1,2050,77.25
16,4327,1,2050,77.28
16,4328,1,2052,77.26
16,4329,1,2052,77.26
16,4330,1,2052,77.28
16,4331,1,2050,77.30
16,4332,1,2042,77.29
16,4333,1,2052,77.27
16,4334,1,2050,77.28
16,4335,1,2050,77.27
16,4336,1,2050,77.30
16,4337,1,2052,77.26
16,4338,1,2052,77.25
16,4339,1,2052,77.29
16,4340,1,2052,77.25
16,4341,1,2050,77.28
16,4342,1,2044,77.27
16,4343,1,2050,77.31
16,4344,1,2050,77.25
16,4345,1,2044,77.25
16,4346,1,2050,77.26
16,4347,1,2044,77.27
16,4348,1,2050,77.24
16,4349,1,2044,77.26
16,4350,1,2052,77.21
16,4351,1,2052,77.24
16,4352,1,2052,77.24
16,4353,1,2044,77.27
16,4354,1,2050,77.25
16,4355,1,2052,77.27
16,4356,1,2050,77.30
16,4357,1,2050,77.25
16,4358,1,2052,77.25
16,4359,1,2050,77.21
16,4360,1,2050,77.29
16,4361,1,2052,77.25
16,4362,1,2054,77.24
16,4363,1,2050,77.25
16,4364,1,2052,77.23
16,4365,1,2050,77.25
16,4366,1,2052,77.20
16,4367,1,2050,77.23
16,4368,1,2050,77.23
16,4369,1,2052,77.24
16,4370,1,2050,77.22
16,4371,1,2050,77.22
16,4372,1,2054,77.25
16,4373,1,2052,77.22
16,4374,1,2052,77.24
16,4375,1,2052,77.22
16,4376,1,2050,77.23
16,4377,1,2052,77.24
16,4378,1,2050,77.22
16,4379,1,2050,77.23
16,4380,1,2044,77.26
16,4381,1,2052,77.21
16,4382,1,2054,77.23
16,4383,1,2050,77.22
16,4384,1,2052,77.26
16,4385,1,2052,77.21
16,4386,1,2052,77.22
16,4387,1,2052,77.23
16,4388,1,2050,77.24
16,4389,1,2052,77.20
16,4390,1,2052,77.20
16,4391,1,2050,77.22
16,4392,1,2044,77.24
16,4393,1,2050,77.22
16,4394,1,2052,77.22
16,4395,1,2050,77.19
16,4396,1,2052,77.23
16,4397,1,2052,77.22
16,4398,1,2052,77.21
16,4399,1,2052,77.19
16,4400,1,2052,77.23
16,4401,1,2052,77.23
16,4402,1,2044,77.21
16,4403,1,2050,77.22
16,4404,1,2052,77.23
16,4405,1,2052,77.21
16,4406,1,2050,77.21
16,4407,1,2052,77.22
16,4408,1,2050,77.23
16,4409,1,2052,77.18
16,4410,1,2050,77.20
16,4411,1,2050,77.22
16,4412,1,2050,77.24
16,4413,1,2050,77.22
16,4414,1,2052,77.19
16,4415,1,2050,77.23
16,4416,1,2052,77.24
16,4417,1,2052,77.22
16,4418,1,2052,77.19
16,4419,1,2052,77.20
16,4420,1,2052,77.17
16,4421,1,2050,77.21
16,4422,1,2050,77.19
16,4423,1,2050,77.20
16,4424,1,2052,77.18
16,4425,1,2050,77.21
16,4426,1,2052,77.22
16,4427,1,2052,77.18
16,4428,1,2052,77.20
16,4429,1,2052,77.17
16,4430,1,2050,77.17
16,4431,1,2052,77.21
16,4432,1,2052,77.22
16,4433,1,2050,77.19
16,4434,1,2052,77.19
16,4435,1,2052,77.19
16,4436,1,2054,77.20
16,4437,1,2052,77.20
16,4438,1,2052,77.20
16,4439,1,2052,77.20
16,4440,1,2052,77.18
16,4441,1,2050,77.19
16,4442,1,2050,77.20
16,4443,1,2050,77.18
16,4444,1,2052,77.20
16,4445,1,2052,77.17
16,4446,1,2052,77.18
16,4447,1,2050,77.18
16,4448,1,2052,77.17
16,4449,1,2054,77.17
16,4450,1,2050,77.18
16,4451,1,2050,77.18
16,4452,1,2052,77.20
16,4453,1,2050,77.19
16,4454,1,2050,77.19
16,4455,1,2052,77.17
16,4456,1,2054,77.18
16,4457,1,2050,77.17
16,4458,1,2054,77.17
16,4459,1,2052,77.17
16,4460,1,2052,77.16
16,4461,1,2052,77.17
16,4462,1,2052,77.17
16,4463,1,2054,77.18
16,4464,1,2052,77.19
16,4465,1,2052,77.19
16,4466,1,2050,77.16
16,4467,1,2054,77.17
16,4468,1,2052,77.20
16,4469,1,2052,77.17
16,4470,1,2052,77.17
16,4471,1,2050,77.17
16,4472,1,2050,77.16
16,4473,1,2052,77.17
16,4474,1,2052,77.16
16,4475,1,2052,77.18
16,4476,1,2050,77.18
16,4477,1,2052,77.16
16,4478,1,2054,77.17
16,4479,1,2052,77.20
16,4480,1,2050,77.18
16,4481,1,2044,77.19
16,4482,1,2050,77.18
16,4483,1,2052,77.18
16,4484,1,2052,77.18
16,4485,1,2052,77.18
16,4486,1,2054,77.16
16,4487,1,2052,77.18
16,4488,1,2050,77.17
16,4489,1,2054,77.17
16,4490,1,2050,77.16
16,4491,1,2052,77.16
16,4492,1,2052,77.17
16,4493,1,2052,77.20
16,4494,1,2054,77.18
16,4495,1,2052,77.16
16,4496,1,2050,77.17
16,4497,1,2052,77.18
16,4498,1,2052,77.16
16,4499,1,2050,77.18
16,4500,1,2050,77.15
16,4501,1,2052,77.17
16,4502,1,2052,77.16
16,4503,1,2050,77.17
16,4504,1,2052,77.16
16,4505,1,2044,77.17
16,4506,1,2052,77.16
16,4507,1,2052,77.16
16,4508,1,2050,77.15
16,4509,1,2052,77.17
16,4510,1,2052,77.16
16,4511,1,2054,77.17
16,4512,1,2052,77.16
16,4513,1,2052,77.18
16,4514,1,2054,77.16
16,4515,1,2050,77.15
16,4516,1,2054,77.15
16,4517,1,2052,77.17
16,4518,1,2052,77.17
16,4519,1,2052,77.17
16,4520,1,2052,77.16
16,4521,1,2052,77.16
16,4522,1,2052,77.16
16,4523,1,2050,77.15
16,4524,1,2054,77.17
16,4525,1,2052,77.15
16,4526,1,2050,77.16
16,4527,1,2054,77.15
16,4528,1,2052,77.16
16,4529,1,2052,77.14
16,4530,1,2052,77.17
16,4531,1,2050,77.18
16,4532,1,2054,77.14
16,4533,1,2052,77.16
16,4534,1,2054,77.14
16,4535,1,2050,77.16
16,4536,1,2052,77.17
16,4537,1,2052,77.14
16,4538,1,2052,77.14
16,4539,1,2052,77.17
16,4540,1,2052,77.14
16,4541,1,2054,77.14
16,4542,1,2050,77.15
16,4543,1,2052,77.15
16,4544,1,2052,77.15
16,4545,1,2050,77.16
16,4546,1,2054,77.16
16,4547,1,2052,77.14
16,4548,1,2054,77.15
16,4549,1,2054,77.14
16,4550,1,2052,77.15
16,4551,1,2052,77.15
16,4552,1,2052,77.14
16,4553,1,2054,77.15
16,4554,1,2052,77.15
16,4555,1,2052,77.15
16,4556,1,2050,77.14
16,4557,1,2052,77.14
16,4558,1,2052,77.15
16,4559,1,2052,77.14
16,4560,1,2050,77.16
16,4561,1,2052,77.15
16,4562,1,2054,77.12
16,4563,1,2052,77.16
16,4564,1,2052,77.17
16,4565,1,2052,77.16
16,4566,1,2052,77.16
16,4567,1,2044,77.14
16,4568,1,2052,77.14
16,4569,1,2052,77.14
16,4570,1,2052,77.14
16,4571,1,2052,77.14
16,4572,1,2052,77.14
16,4573,1,2054,77.14
16,4574,1,2052,77.14
16,4575,1,2054,77.12
16,4576,1,2052,77.14
16,4577,1,2052,77.15
16,4578,1,2054,77.14
16,4579,1,2054,77.14
16,4580,1,2054,77.15
16,4581,1,2052,77.13
16,4582,1,2044,77.15
16,4583,1,2052,77.13
16,4584,1,2052,77.14
16,4585,1,2054,77.13
16,4586,1,2052,77.14
16,4587,1,2052,77.15
16,4588,1,2050,77.14
16,4589,1,2054,77.14
16,4590,1,2054,77.12
16,4591,1,2052,77.14
16,4592,1,2054,77.14
16,4593,1,2052,77.14
16,4594,1,2052,77.12
16,4595,1,2052,77.14
16,4596,1,2052,77.13
16,4597,1,2054,77.14
16,4598,1,2054,77.13
16,4599,1,2052,77.13
16,4600,1,2054,77.13
16,4601,1,2054,77.13
16,4602,1,2052,77.13
16,4603,1,2052,77.13
16,4604,1,2056,77.14
16,4605,1,2052,77.13
16,4606,1,2052,77.13
16,4607,1,2050,77.14
16,4608,1,2052,77.12
16,4609,1,2052,77.11
16,4610,1,2052,77.13
16,4611,1,2052,77.12
16,4612,1,2054,77.12
16,4613,1,2054,77.12
16,4614,1,2054,77.14
16,4615,1,2054,77.11
16,4616,1,2052,77.12
16,4617,1,2052,77.14
16,4618,1,2054,77.13
16,4619,1,2052,77.12
16,4620,1,2054,77.13
16,4621,1,2054,77.11
16,4622,1,2052,77.12
16,4623,1,2052,77.12
16,4624,1,2052,77.13
16,4625,1,2054,77.12
16,4626,1,2052,77.13
16,4627,1,2054,77.11
16,4628,1,2054,77.12
16,4629,1,2052,77.12
16,4630,1,2054,77.10
16,4631,1,2054,77.11
16,4632,1,2052,77.12
16,4633,1,2054,77.11
16,4634,1,2054,77.11
16,4635,1,2052,77.12
16,4636,1,2054,77.12
16,4637,1,2052,77.11
16,4638,1,2054,77.11
16,4639,1,2054,77.11
16,4640,1,2054,77.11
16,4641,1,2056,77.10
16,4642,1,2052,77.12
16,4643,1,2050,77.12
16,4644,1,2052,77.10
16,4645,1,2052,77.11
16,4646,1,2054,77.11
16,4647,1,2054,77.11
16,4648,1,2052,77.12
16,4649,1,2052,77.11
16,4650,1,2054,77.10
16,4651,1,2052,77.11
16,4652,1,2052,77.09
16,4653,1,2054,77.12
16,4654,1,2054,77.10
16,4655,1,2056,77.10
16,4656,1,2052,77.11
16,4657,1,2054,77.11
16,4658,1,2054,77.11
16,4659,1,2054,77.11
16,4660,1,2052,77.11
16,4661,1,2052,77.11
16,4662,1,2052,77.10
16,4663,1,2052,77.10
16,4664,1,2052,77.09
16,4665,1,2054,77.10
16,4666,1,2054,77.10
16,4667,1,2054,77.09
16,4668,1,2054,77.12
16,4669,1,2052,77.10
16,4670,1,2052,77.11
16,4671,1,2052,77.11
16,4672,1,2050,77.11
16,4673,1,2056,77.09
16,4674,1,2050,77.11
16,4675,1,2054,77.09
16,4676,1,2054,77.10
16,4677,1,2052,77.12
16,4678,1,2054,77.10
16,4679,1,2054,77.09
16,4680,1,2054,77.10
16,4681,1,2054,77.10
16,4682,1,2054,77.09
16,4683,1,2054,77.10
16,4684,1,2054,77.10
16,4685,1,2052,77.09
16,4686,1,2054,77.09
16,4687,1,2054,77.09
16,4688,1,2054,77.10
16,4689,1,2054,77.10
16,4690,1,2054,77.09
16,4691,1,2054,77.09
16,4692,1,2054,77.08
16,4693,1,2052,77.11
16,4694,1,2054,77.09
16,4695,1,2052,77.08
16,4696,1,2054,77.08
16,4697,1,2052,77.09
16,4698,1,2054,77.09
16,4699,1,2056,77.06
16,4700,1,2054,77.09
16,4701,1,2054,77.08
16,4702,1,2050,77.08
16,4703,1,2054,77.08
16,4704,1,2052,77.09
16,4705,1,2054,77.09
16,4706,1,2054,77.09
16,4707,1,2052,77.08
16,4708,1,2054,77.07
16,4709,1,2054,77.07
16,4710,1,2054,77.07
16,4711,1,2052,77.08
16,4712,1,2054,77.07
16,4713,1,2054,77.08
16,4714,1,2054,77.07
16,4715,1,2054,77.07
16,4716,1,2052,77.08
16,4717,1,2054,77.08
16,4718,1,2054,77.06
16,4719,1,2056,77.07
16,4720,1,2054,77.08
16,4721,1,2054,77.07
16,4722,1,2052,77.08
16,4723,1,2054,77.07
16,4724,1,2052,77.07
16,4725,1,2054,77.07
16,4726,1,2052,77.07
16,4727,1,2054,77.07
16,4728,1,2054,77.08
16,4729,1,2054,77.06
16,4730,1,2052,77.07
16,4731,1,2056,77.07
16,4732,1,2054,77.07
16,4733,1,2054,77.06
16,4734,1,2054,77.07
16,4735,1,2052,77.09
16,4736,1,2054,77.08
16,4737,1,2054,77.07
16,4738,1,2056,77.07
16,4739,1,2054,77.07
16,4740,1,2054,77.06
16,4741,1,2052,77.06
16,4742,1,2054,77.08
16,4743,1,2054,77.06
16,4744,1,2054,77.06
16,4745,1,2054,77.07
16,4746,1,2054,77.06
16,4747,1,2054,77.07
16,4748,1,2054,77.07
16,4749,1,2054,77.06
16,4750,1,2052,77.07
16,4751,1,2054,77.08
16,4752,1,2054,77.07
16,4753,1,2054,77.06
16,4754,1,2054,77.07
16,4755,1,2054,77.05
16,4756,1,2054,77.06
16,4757,1,2056,77.06
16,4758,1,2054,77.05
16,4759,1,2054,77.06
16,4760,1,2054,77.05
16,4761,1,2056,77.05
16,4762,1,2054,77.07
16,4763,1,2054,77.04
16,4764,1,2056,77.06
16,4765,1,2052,77.06
16,4766,1,2056,77.06
16,4767,1,2054,77.06
16,4768,1,2054,77.06
16,4769,1,2054,77.05
16,4770,1,2056,77.05
16,4771,1,2052,77.06
16,4772,1,2054,77.05
16,4773,1,2054,77.07
16,4774,1,2056,77.06
16,4775,1,2054,77.05
16,4776,1,2054,77.06
16,4777,1,2054,77.06
16,4778,1,2054,77.06
16,4779,1,2054,77.05
16,4780,1,2054,77.06
16,4781,1,2054,77.06
16,4782,1,2054,77.07
16,4783,1,2054,77.07
16,4784,1,2054,77.06
16,4785,1,2054,77.06
16,4786,1,2052,77.07
16,4787,1,2052,77.07
16,4788,1,2054,77.06
16,4789,1,2054,77.06
16,4790,1,2052,77.07
16,4791,1,2054,77.09
16,4792,1,2052,77.08
16,4793,1,2054,77.07
16,4794,1,2054,77.09
16,4795,1,2054,77.08
16,4796,1,2052,77.08
16,4797,1,2054,77.09
16,4798,1,2054,77.09
16,4799,1,2052,77.08
16,4800,1,2052,77.08
16,4801,1,2056,77.08
16,4802,1,2054,77.08
16,4803,1,2054,77.07
16,4804,1,2054,77.07
16,4805,1,2056,77.09
16,4806,1,2054,77.09
16,4807,1,2054,77.08
16,4808,1,2056,77.09
16,4809,1,2052,77.09
16,4810,1,2054,77.09
16,4811,1,2052,77.11
16,4812,1,2054,77.10
16,4813,1,2054,77.10
16,4814,1,2054,77.11
16,4815,1,2052,77.11
16,4816,1,2054,77.10
16,4817,1,2052,77.10
16,4818,1,2052,77.09
16,4819,1,2052,77.09
16,4820,1,2052,77.09
16,4821,1,2052,77.10
16,4822,1,2054,77.10
16,4823,1,2052,77.12
16,4824,1,2054,77.13
16,4825,1,2052,77.12
16,4826,1,2054,77.11
16,4827,1,2052,77.10
16,4828,1,2054,77.11
16,4829,1,2052,77.11
16,4830,1,2050,77.10
16,4831,1,2052,77.15
16,4832,1,2052,77.19
16,4833,1,2052,77.24
16,4834,1,2052,77.25
16,4835,1,2052,77.23
16,4836,1,2050,77.21
16,4837,1,2052,77.27
16,4838,1,2050,77.28
16,4839,1,2044,77.28
16,4840,1,2050,77.25
16,4841,1,2050,77.29
16,4842,1,2054,77.29
16,4843,1,2044,77.28
16,4844,1,2044,77.33
16,4845,1,2052,77.32
16,4846,1,2044,77.40
16,4847,1,2050,77.37
16,4848,1,2052,77.30
16,4849,1,2052,77.31
16,4850,1,2044,77.29
16,4851,1,2044,77.33
16,4852,1,2052,77.31
16,4853,1,2044,77.35
16,4854,1,2050,77.34
16,4855,1,2044,77.43
16,4856,1,2044,77.41
16,4857,1,2050,77.47
16,4858,1,2042,77.46
16,4859,1,2042,77.49
16,4860,1,2044,77.49
16,4861,1,2044,77.44
16,4862,1,2044,77.43
16,4863,1,2050,77.39
16,4864,1,2052,77.39
16,4865,1,2052,77.41
16,4866,1,2050,77.39
16,4867,1,2044,77.41
16,4868,1,2050,77.37
16,4869,1,2050,77.39
16,4870,1,2044,77.37
16,4871,1,2050,77.38
16,4872,1,2042,77.39
16,4873,1,2050,77.39
16,4874,1,2044,77.45
16,4875,1,2044,77.47
16,4876,1,2042,77.52
16,4877,1,2050,77.53
16,4878,1,2042,77.51
16,4879,1,2044,77.51
16,4880,1,2050,77.54
16,4881,1,2044,77.56
16,4882,1,2042,77.58
16,4883,1,2042,77.53
16,4884,1,2042,77.46
16,4885,1,2044,77.49
16,4886,1,2050,77.42
16,4887,1,2044,77.48
16,4888,1,2044,77.56
16,4889,1,2044,77.52
16,4890,1,2044,77.47
16,4891,1,2044,77.40
16,4892,1,2044,77.46
16,4893,1,2044,77.44
16,4894,1,2044,77.46
16,4895,1,2042,77.53
16,4896,1,2042,77.59
16,4897,1,2042,77.64
16,4898,1,2042,77.65
16,4899,1,2042,77.58
16,4900,1,2042,77.62
16,4901,1,2050,77.60
16,4902,1,2044,77.44
16,4903,1,2050,77.47
16,4904,1,2044,77.50
16,4905,1,2042,77.54
16,4906,1,2044,77.54
16,4907,1,2042,77.51
16,4908,1,2042,77.52
16,4909,1,2050,77.51
16,4910,1,2040,77.55
16,4911,1,2042,77.68
16,4912,1,2022,78.24
16,4913,1,2042,78.01
16,4914,1,2044,77.66
16,4915,1,2040,77.66
16,4916,1,2042,77.66
16,4917,1,2022,78.32
16,4918,1,2036,78.36
16,4919,1,2050,77.58
16,4920,1,2044,77.61
16,4921,1,2042,77.89
16,4922,1,2040,77.58
16,4923,1,2032,77.89
16,4924,1,2040,78.13
16,4925,1,2052,77.42
16,4926,1,2052,77.24
16,4927,1,2042,77.53
16,4928,1,2026,77.81
16,4929,1,2036,78.25
16,4930,1,2050,77.34
16,4931,1,2050,77.48
16,4932,1,2050,77.58
16,4933,1,2052,77.41
16,4934,1,2050,77.18
16,4935,1,2044,77.22
16,4936,1,2050,77.25
16,4937,1,2050,77.15
16,4938,1,2052,77.14
16,4939,1,2052,77.22
16,4940,1,2050,77.29
16,4941,1,2050,77.31
16,4942,1,2050,77.24
16,4943,1,2042,77.30
16,4944,1,2044,77.43
16,4945,1,2044,77.41
16,4946,1,2044,77.37
16,4947,1,2050,77.35
16,4948,1,2050,77.22
16,4949,1,2054,77.23
16,4950,1,2052,77.22
16,4951,1,2052,77.19
16,4952,1,2052,77.20
16,4953,1,2052,77.22
16,4954,1,2052,77.26
16,4955,1,2042,77.35
16,4956,1,2040,77.57
16,4957,1,2036,77.88
16,4958,1,2028,78.26
16,4959,1,2050,77.79
16,4960,1,2054,77.17
16,4961,1,2054,77.10
16,4962,1,2052,77.14
16,4963,1,2052,77.17
16,4964,1,2052,77.18
16,4965,1,2052,77.18
16,4966,1,2052,77.17
16,4967,1,2052,77.19
16,4968,1,2052,77.17
16,4969,1,2050,77.18
16,4970,1,2054,77.18
16,4971,1,2052,77.16
16,4972,1,2044,77.18
16,4973,1,2052,77.20
16,4974,1,2052,77.18
16,4975,1,2052,77.18
16,4976,1,2052,77.19
16,4977,1,2050,77.25
16,4978,1,2052,77.17
16,4979,1,2054,77.17
16,4980,1,2052,77.16
16,4981,1,2054,77.15
16,4982,1,2050,77.18
16,4983,1,2054,77.19
16,4984,1,2050,77.21
16,4985,1,2052,77.19
16,4986,1,2052,77.14
16,4987,1,2052,77.17
16,4988,1,2052,77.21
16,4989,1,2038,77.69
16,4990,1,2042,77.32
16,4991,1,2024,78.54
16,4992,1,2024,78.42
16,4993,1,2052,78.03
16,4994,1,2044,77.26
16,4995,1,2040,77.91
16,4996,1,2026,78.35
16,4997,1,2050,77.76
16,4998,1,2026,78.31
16,4999,1,2026,78.34
16,5000,1,2028,78.32
16,5001,1,2028,78.30
16,5002,1,2052,77.75
16,5003,1,2054,77.06
16,5004,1,2054,77.02
16,5005,1,2056,77.02
16,5006,1,2054,77.02
16,5007,1,2054,77.03
16,5008,1,2058,77.03
16,5009,1,2052,77.08
16,5010,1,2034,77.31
16,5011,1,2040,78.01
16,5012,1,2052,77.50
16,5013,1,2040,77.52
16,5014,1,2032,78.07
16,5015,1,2032,78.06
16,5016,1,2030,78.23
16,5017,1,2030,78.22
16,5018,1,2030,78.23
16,5019,1,2030,78.21
16,5020,1,2030,78.20
16,5021,1,2030,78.22
16,5022,1,2042,77.69
16,5023,1,2050,78.01
16,5024,1,2054,77.17
16,5025,1,2058,77.08
16,5026,1,2054,77.02
16,5027,1,2054,77.01
16,5028,1,2056,76.98
16,5029,1,2058,76.96
16,5030,1,2056,76.99
16,5031,1,2054,77.01
16,5032,1,2056,77.03
16,5033,1,2054,77.07
16,5034,1,2052,77.11
16,5035,1,2052,77.16
16,5036,1,2050,77.21
16,5037,1,2052,77.22
16,5038,1,2044,77.25
16,5039,1,2050,77.37
16,5040,1,2040,77.65
16,5041,1,2044,77.45
16,5042,1,2042,77.51
16,5043,1,2042,77.42
16,5044,1,2050,77.40
16,5045,1,2052,77.21
16,5046,1,2052,77.17
16,5047,1,2054,77.13
16,5048,1,2052,77.15
16,5049,1,2054,77.15
16,5050,1,2052,77.13
16,5051,1,2054,77.11
16,5052,1,2052,77.10
16,5053,1,2054,77.08
16,5054,1,2052,77.07
16,5055,1,2052,77.08
16,5056,1,2054,77.10
16,5057,1,2054,77.10
16,5058,1,2052,77.06
16,5059,1,2056,77.04
